,Date,Open,High,Low,Close,Adj Close,Volume,mid_o,mid_h,mid_c,mid_l,bin_o,bin_h,bin_l,bin_c,ask_o,ask_h,ask_l,ask_c
551,2022-06-08,413.9299926757813,415.8200073242188,410.3800048828125,411.2200012207031,397.3150939941406,64350000,619.5399932861328,621.010009765625,615.9900054931641,618.1849975585938,low,low,low,low,414.343922668457,416.23582733154296,410.79038488769527,411.6312212219238
552,2022-06-09,409.3399963378906,411.739990234375,401.4400024414063,401.4400024414063,387.8657531738281,86289800,610.0599975585938,612.4599914550781,602.1600036621095,606.1100006103516,low,low,low,low,409.7493363342285,412.1517302246093,401.84144244384765,401.84144244384765
553,2022-06-10,394.8800048828125,395.7799987792969,389.75,389.7999877929688,376.6193542480469,132893900,589.7799987792969,590.6549987792969,584.6499938964844,587.239990234375,low,low,low,low,395.2748848876953,396.1757787780761,390.13974999999994,390.1897877807617
554,2022-06-13,379.8500061035156,381.80999755859375,373.2999877929688,375.0,362.31976318359375,170004900,567.3500061035156,568.4599914550781,560.7999877929688,564.9250030517578,low,low,low,low,380.2298561096191,382.1918075561523,373.6732877807617,375.37499999999994
555,2022-06-14,376.8500061035156,377.9400024414063,370.5899963378906,373.8699951171875,361.22802734375,104011800,563.7850036621094,563.2350006103516,557.5249938964844,562.2949981689453,low,low,low,low,377.2268561096191,378.3179424438477,370.9605863342285,374.24386511230466
556,2022-06-15,377.3599853515625,383.8999938964844,372.1199951171875,379.2000122070313,366.3778076171875,125666800,566.9599914550781,569.9599914550781,561.7200012207031,567.8800048828125,low,low,low,low,377.737345336914,384.2838938903808,372.49211511230465,379.5792122192383
557,2022-06-16,370.510009765625,370.9400024414063,364.0799865722656,366.6499938964844,354.2521667480469,134473300,553.8350067138672,552.9799957275391,547.4049835205078,551.9049987792969,low,low,low,low,370.8805197753906,371.3109424438477,364.44406655883785,367.0166438903808
558,2022-06-17,365.510009765625,369.3800048828125,362.1700134277344,365.8599853515625,355.01580810546875,111113900,548.4400024414062,550.4650115966797,545.1000061035156,548.614990234375,low,low,low,low,365.87551977539056,369.74938488769527,362.5321834411621,366.225845336914
559,2022-06-21,371.8900146484375,376.5299987792969,371.80999755859375,375.0700073242188,363.9528503417969,76811900,559.4250183105469,562.4349975585938,559.3450012207031,561.0150146484375,low,low,low,low,372.2619046630859,376.9065287780761,372.1818075561523,375.44507733154296
560,2022-06-22,370.6199951171875,378.7200012207031,370.1799926757813,374.3900146484375,363.29302978515625,90059400,557.8150024414062,563.8099975585938,557.375,559.7000122070312,low,low,low,low,370.9906151123046,379.09872122192377,370.55017266845704,374.7644046630859
561,2022-06-23,376.6400146484375,378.8299865722656,372.8900146484375,378.05999755859375,366.854248046875,79292100,565.6700134277344,565.2749938964844,561.9200134277344,566.3800048828125,low,low,low,low,377.0166546630859,379.20881655883784,373.2629046630859,378.43805755615233
562,2022-06-24,381.3999938964844,390.0899963378906,381.3699951171875,390.0799865722656,378.5179443359375,98050300,576.4399871826172,580.7749938964844,576.4099884033203,580.7799835205078,low,low,low,low,381.7813938903808,390.4800863342285,381.75136511230465,390.47006655883786
563,2022-06-27,391.0499877929688,391.3599853515625,387.4400024414063,388.5899963378906,377.0721130371094,66009600,585.3449859619141,585.0799865722656,581.7350006103516,584.114990234375,low,low,low,low,391.44103778076175,391.751345336914,387.82744244384764,388.97858633422845
564,2022-06-28,390.2300109863281,393.1600036621094,380.5299987792969,380.6499938964844,369.3674621582031,86548900,580.5550079345703,583.4250030517578,570.8549957275391,575.7649993896484,low,low,low,low,390.6202409973144,393.5531636657714,380.9105287780761,381.0306438903808
565,2022-06-29,381.2300109863281,382.2699890136719,378.4200134277344,380.3399963378906,369.066650390625,65676000,571.4000091552734,571.4799957275391,568.5900115966797,570.9550018310547,low,low,low,low,381.61124099731444,382.6522590026855,378.79843344116205,380.7203363342285
566,2022-06-30,376.239990234375,380.6600036621094,372.55999755859375,377.25,366.0682373046875,112508300,564.864990234375,566.9400024414062,561.1849975585938,565.3699951171875,low,low,low,low,376.61623022460935,381.04066366577143,372.9325575561523,377.62724999999995
567,2022-07-01,376.55999755859375,381.7000122070313,373.7999877929688,381.239990234375,369.9399719238281,74839700,567.1799926757812,568.6000061035157,564.4199829101562,569.5199890136719,low,low,low,low,376.9365575561523,382.0817122192383,374.17378778076176,381.62123022460935
568,2022-07-05,375.8800048828125,381.9800109863281,372.8999938964844,381.9599914550781,370.6386413574219,81438000,566.8600006103516,568.4300079345703,563.8799896240234,569.8999938964844,low,low,low,low,376.2558848876953,382.3619909973144,373.27289389038083,382.3419514465332
569,2022-07-06,382.1099853515625,385.8699951171875,379.6000061035156,383.25,371.890380859375,70426200,573.7349853515625,575.6699981689453,571.2250061035156,574.3049926757812,low,low,low,low,382.492095336914,386.25586511230466,379.9796061096191,383.63325
570,2022-07-07,385.1199951171875,389.8299865722656,383.2699890136719,388.989990234375,377.4602355957031,64525900,579.614990234375,581.4649810791016,577.7649841308594,581.5499877929688,low,low,low,low,385.5051151123046,390.21981655883786,383.6532590026855,389.37898022460934
571,2022-07-08,387.2699890136719,390.6400146484375,385.6600036621094,388.6700134277344,377.1497802734375,72397800,581.6049957275391,583.4700164794922,579.9950103759766,582.3050079345703,low,low,low,low,387.6572590026855,391.0306546630859,386.04566366577143,389.0586834411621
572,2022-07-11,385.8500061035156,386.8699951171875,383.5,384.2300109863281,372.8413391113281,58366900,577.9650115966797,578.6199951171875,575.6150054931641,577.1550140380859,low,low,low,low,386.2358561096191,387.25686511230464,383.88349999999997,384.6142409973144
573,2022-07-12,383.6499938964844,386.1600036621094,378.989990234375,380.8299865722656,369.5420837402344,62219200,574.0649871826172,575.6549987792969,569.4049835205078,572.6549835205078,low,low,low,low,384.0336438903808,386.5461636657714,379.36898022460934,381.21081655883785
574,2022-07-13,375.1000061035156,381.9200134277344,374.6600036621094,378.8299865722656,367.6013793945313,84224600,564.5149993896484,569.2500152587891,564.0749969482422,566.3799896240234,low,low,low,low,375.4751061096191,382.3019334411621,375.03466366577146,379.20881655883784
575,2022-07-14,373.6099853515625,379.0499877929688,371.0400085449219,377.9100036621094,366.7086791992188,89704800,562.5649871826172,564.5699920654297,559.9950103759766,564.7149963378906,low,low,low,low,373.98359533691405,379.42903778076175,371.41104855346674,378.28791366577144
576,2022-07-15,382.5499877929688,385.25,380.5400085449219,385.1300048828125,373.7146911621094,79060400,575.114990234375,575.5200042724609,573.1050109863281,576.4049987792969,low,low,low,low,382.9325377807617,385.63525,380.92054855346674,385.5151348876953
577,2022-07-18,388.3800048828125,389.0899963378906,380.6600036621094,381.9500122070313,370.6289367675781,63203600,579.3550109863281,579.4199981689453,571.635009765625,576.1400146484375,low,low,low,low,388.7683848876953,389.4790863342285,381.04066366577143,382.3319622192383
578,2022-07-19,386.0799865722656,392.8699951171875,385.3900146484375,392.2699890136719,380.64300537109375,78506000,582.2149810791016,585.5650024414062,581.5250091552734,585.3099822998047,low,low,low,low,386.46606655883784,393.26286511230467,385.7754046630859,392.6622590026855
579,2022-07-20,392.4700012207031,396.260009765625,391.0299987792969,394.7699890136719,383.0689086914063,71843800,589.8549957275391,591.7750091552734,588.4149932861328,591.0049896240234,low,low,low,low,392.8624712219238,396.65626977539057,391.4210287780761,395.1647590026855
580,2022-07-21,394.1600036621094,398.8399963378906,391.6300048828125,398.7900085449219,386.9697570800781,64903900,593.5550079345703,594.6549987792969,591.0250091552734,595.8700103759766,low,low,low,low,394.55416366577145,399.2388363342285,392.02163488769526,399.18879855346677
581,2022-07-22,398.9200134277344,400.1799926757813,392.75,395.0899963378906,383.3794250488281,72197300,596.4650115966797,596.5549926757812,590.2949981689453,594.5500030517578,low,low,low,low,399.3189334411621,400.58017266845707,393.14275,395.48508633422847
582,2022-07-25,395.75,396.4700012207031,393.2099914550781,395.5700073242188,383.84521484375,53631500,593.5350036621094,593.0749969482422,590.9949951171875,593.4450073242188,low,low,low,low,396.14574999999996,396.8664712219238,393.60320144653315,395.965577331543
583,2022-07-26,393.8399963378906,394.05999755859375,389.9500122070313,390.8900146484375,379.303955078125,52946400,589.2850036621094,589.0350036621094,585.39501953125,587.8100128173828,low,low,low,low,394.2338363342285,394.4540575561523,390.3399622192383,391.2809046630859
584,2022-07-27,394.3599853515625,402.8800048828125,394.0499877929688,401.0400085449219,389.1531372070313,82342100,594.8799896240234,599.9049987792969,594.5699920654297,598.2200012207031,low,low,low,low,394.754345336914,403.2828848876953,394.44403778076173,401.44104855346677
585,2022-07-28,401.8900146484375,406.7999877929688,398.1499938964844,406.0700073242188,394.0340270996094,73966600,604.9250183105469,605.8749847412109,601.1849975585938,607.0150146484375,low,low,low,low,402.2919046630859,407.2067877807617,398.5481438903808,406.47607733154297
586,2022-07-29,407.5799865722656,413.0299987792969,406.7699890136719,411.989990234375,399.7785034179688,87003700,613.5749816894531,616.4149932861328,612.7649841308594,615.7799835205078,low,low,low,low,407.98756655883784,413.44302877807615,407.1767590026855,412.4019802246093
587,2022-08-01,409.1499938964844,413.4100036621094,408.3999938964844,410.7699890136719,398.5946960449219,69997500,614.5349884033203,617.6100006103516,613.7849884033203,615.3449859619141,low,low,low,low,409.5591438903808,413.82341366577145,408.80839389038084,411.1807590026855
588,2022-08-02,409.1199951171875,413.0,406.8200073242188,408.05999755859375,395.9650268554688,63435400,613.1499938964844,616.4100036621094,610.8500061035156,612.6199951171875,low,low,low,low,409.5291151123046,413.41299999999995,407.226827331543,408.4680575561523
589,2022-08-03,410.2999877929688,415.6799926757813,410.0,414.4500122070313,402.1655883789063,67820600,617.5249938964845,620.6799926757812,617.2250061035156,619.6000061035157,low,low,low,low,410.71028778076175,416.09567266845704,410.40999999999997,414.8644622192383
590,2022-08-04,414.3699951171875,415.0899963378906,412.4400024414063,414.1700134277344,401.8939208984375,45656600,621.4550018310547,621.3099975585938,619.5250091552734,621.3550109863281,low,low,low,low,414.78436511230467,415.50508633422845,412.8524424438477,414.58418344116205
591,2022-08-05,409.6600036621094,414.1499938964844,409.6000061035156,413.4700012207031,401.2146606445313,56814900,616.3950042724609,618.9499969482422,616.3350067138672,618.3000030517578,low,low,low,low,410.06966366577143,414.5641438903808,410.0096061096191,413.8834712219238
592,2022-08-08,415.25,417.6199951171875,411.8299865722656,412.989990234375,400.7489013671875,53886100,621.7449951171875,623.5349884033203,618.3249816894531,620.614990234375,low,low,low,low,415.66524999999996,418.03761511230465,412.24181655883785,413.40298022460934
593,2022-08-09,412.2200012207031,412.75,410.2200012207031,411.3500061035156,399.1575317382813,44931800,617.8950042724609,617.8600006103516,615.8950042724609,617.4600067138672,low,low,low,low,412.63222122192377,413.16274999999996,410.63022122192376,411.7613561096191
594,2022-08-10,418.7799987792969,420.1400146484375,416.7200012207031,419.989990234375,407.5413818359375,68665700,628.7749938964844,628.5000152587891,626.7149963378906,629.3799896240234,low,low,low,low,419.19877877807613,420.5601546630859,417.1367212219238,420.40998022460934
595,2022-08-11,422.989990234375,424.9500122070313,419.2099914550781,419.989990234375,407.5413818359375,59489700,632.9849853515625,634.5550079345703,629.2049865722656,631.4849853515625,low,low,low,low,423.4129802246093,425.3749622192383,419.62920144653316,420.40998022460934
596,2022-08-12,422.0299987792969,427.2099914550781,421.0299987792969,427.1000061035156,414.440673828125,61694500,635.5800018310547,637.7249908447266,634.5800018310547,638.1150054931641,low,low,low,low,422.4520287780761,427.63720144653314,421.45102877807614,427.52710610961907
597,2022-08-15,424.7699890136719,429.4100036621094,424.7099914550781,428.8599853515625,416.1484680175781,54048300,639.1999816894531,641.7649993896484,639.1399841308594,641.2449798583984,low,low,low,low,425.1947590026855,429.8394136657714,425.13470144653314,429.288845336914
598,2022-08-16,427.7300109863281,431.7300109863281,426.8800048828125,429.7000122070313,416.9635925292969,59289000,642.5800170898438,645.1700134277344,641.7300109863281,643.5650177001953,low,low,low,low,428.1577409973144,432.1617409973144,427.3068848876953,430.1297122192383
599,2022-08-17,425.9100036621094,429.5,424.5400085449219,426.6499938964844,414.0040283203125,63563400,639.2350006103516,641.7700042724609,637.8650054931641,639.6049957275391,low,low,low,low,426.33591366577144,429.92949999999996,424.9645485534667,427.0766438903808
600,2022-08-18,426.8599853515625,428.6099853515625,425.5,427.8900146484375,415.207275390625,49023200,640.8049926757812,641.3599853515625,639.4450073242188,641.3200073242188,low,low,low,low,427.28684533691404,429.038595336914,425.92549999999994,428.31790466308587
601,2022-08-19,424.9800109863281,425.260009765625,421.2200012207031,422.1400146484375,409.627685546875,68016900,636.0500183105469,635.8700103759766,632.2900085449219,634.6300201416016,low,low,low,low,425.4049909973144,425.68526977539057,421.6412212219238,422.5621546630859
602,2022-08-22,417.0499877929688,417.2300109863281,412.3999938964844,413.3500061035156,401.0981750488281,77695600,623.7249908447266,623.4300079345703,619.0749969482422,621.875,low,low,low,low,417.46703778076176,417.6472409973144,412.8123938903808,413.7633561096191
603,2022-08-23,412.8999938964844,415.4200134277344,411.7699890136719,412.3500061035156,400.12786865234375,49105200,619.0749969482422,621.3050079345703,617.9449920654297,618.8000030517578,low,low,low,low,413.3128938903808,415.8354334411621,412.1817590026855,412.7623561096191
604,2022-08-24,412.1099853515625,415.1099853515625,411.3900146484375,413.6700134277344,401.4087524414063,49177800,618.9449920654297,620.8049926757812,618.2250213623047,619.7250061035156,low,low,low,low,412.522095336914,415.52509533691403,411.8014046630859,414.08368344116207
605,2022-08-25,415.239990234375,419.55999755859375,414.0899963378906,419.510009765625,407.0756530761719,50942300,624.9949951171875,626.6049957275391,623.8450012207031,627.1300048828125,low,low,low,low,415.65523022460934,419.9795575561523,414.5040863342285,419.9295197753906
606,2022-08-26,419.3900146484375,419.9599914550781,405.25,405.30999755859375,393.2965393066406,103087000,622.0450134277344,622.5849914550781,607.9049987792969,615.0050048828125,low,low,low,low,419.8094046630859,420.37995144653314,405.65524999999997,405.7153075561523
607,2022-08-29,402.2000122070313,405.8399963378906,401.2000122070313,402.6300048828125,390.6959838867188,65370800,603.5150146484375,606.4400024414062,602.5150146484375,603.7300109863281,low,low,low,low,402.6022122192383,406.24583633422844,401.6012122192383,403.0326348876953
608,2022-08-30,403.8500061035156,404.1000061035156,396.0,398.2099914550781,386.406982421875,85652400,602.9550018310547,602.1000061035156,595.1049957275391,600.1349945068359,low,low,low,low,404.2538561096191,404.5041061096191,396.39599999999996,398.60820144653314
609,2022-08-31,399.9299926757813,401.239990234375,395.0400085449219,395.1799926757813,383.4667663574219,76029700,597.519989013672,598.7599945068359,592.6300048828125,595.144989013672,low,low,low,low,400.329922668457,401.64123022460933,395.43504855346674,395.57517266845707
610,2022-09-01,392.8900146484375,396.7799987792969,390.0400085449219,396.4200134277344,384.6700439453125,78740100,591.1000213623047,591.8000030517578,588.2500152587891,592.8650207519531,low,low,low,low,393.2829046630859,397.17677877807614,390.43004855346675,396.8164334411621
611,2022-09-02,400.2799987792969,401.55999755859375,390.3299865722656,392.239990234375,380.6139221191406,99632100,596.3999938964844,596.7249908447266,586.4499816894531,592.3799896240234,low,low,low,low,400.6802787780761,401.9615575561523,390.72031655883785,392.6322302246093
612,2022-09-06,393.1300048828125,394.1199951171875,388.4200134277344,390.760009765625,379.1777648925781,76637400,588.510009765625,588.3300018310547,583.8000183105469,587.3250122070312,low,low,low,low,393.5231348876953,394.51411511230464,388.8084334411621,391.1507697753906
613,2022-09-07,390.4299926757813,398.5899963378906,390.2000122070313,397.7799987792969,385.9897155761719,70964200,589.3199920654297,593.6900024414062,589.0900115966797,592.9949951171875,low,low,low,low,390.82042266845707,398.98858633422844,390.5902122192383,398.1777787780761
614,2022-09-08,395.3900146484375,400.8599853515625,394.1199951171875,400.3800048828125,388.51263427734375,80821700,595.5800170898438,597.9199829101562,594.3099975585938,598.0750122070312,low,low,low,low,395.7854046630859,401.26084533691403,394.51411511230464,400.7803848876953
615,2022-09-09,402.739990234375,407.510009765625,402.4599914550781,406.6000061035156,394.54827880859375,76706900,606.0399932861328,608.7400054931641,605.7599945068359,607.9700012207031,low,low,low,low,403.14273022460935,407.9175197753906,402.86245144653316,407.0066061096191
616,2022-09-12,408.7799987792969,411.7300109863281,408.4599914550781,410.9700012207031,398.7887268066406,69256300,614.2649993896484,615.9600067138672,613.9449920654297,615.3600006103516,low,low,low,low,409.18877877807614,412.1417409973144,408.8684514465332,411.3809712219238
617,2022-09-13,401.8299865722656,403.1000061035156,391.9200134277344,393.1000061035156,381.4484252929688,122947100,598.3799896240234,599.0600128173828,588.4700164794922,594.0149993896484,low,low,low,low,402.23181655883786,403.50310610961907,392.31193344116207,393.4931061096191
618,2022-09-14,394.4700012207031,396.2000122070313,391.1199951171875,394.6000061035156,382.9039916992188,85023700,591.7700042724609,591.760009765625,588.4199981689453,591.8350067138672,low,low,low,low,394.8644712219238,396.5962122192383,391.51111511230465,394.9946061096191
619,2022-09-15,392.9599914550781,395.9599914550781,388.7799987792969,390.1199951171875,378.5567321777344,87633800,588.0199890136719,590.3499908447266,583.8399963378906,586.5999908447266,low,low,low,low,393.35295144653315,396.35595144653314,389.1687787780761,390.5101151123046
620,2022-09-16,384.1400146484375,386.25,382.1099853515625,385.55999755859375,375.6688232421875,103084800,576.9200134277344,577.3049926757812,574.8899841308594,577.6300048828125,low,low,low,low,384.5241546630859,386.63624999999996,382.492095336914,385.9455575561523
621,2022-09-19,382.260009765625,388.5499877929688,382.1799926757813,388.5499877929688,378.58209228515625,73278500,576.5350036621094,579.6399841308595,576.4549865722657,579.6799926757812,low,low,low,low,382.64226977539056,388.93853778076175,382.56217266845704,388.93853778076175
622,2022-09-20,385.05999755859375,386.1199951171875,381.2000122070313,384.0899963378906,374.2365112304688,77274900,577.1049957275391,576.7200012207031,573.2450103759766,576.6199951171875,low,low,low,low,385.4450575561523,386.50611511230466,381.5812122192383,384.47408633422845
623,2022-09-21,386.1099853515625,389.30999755859375,377.3800048828125,377.3900146484375,367.7083740234375,106746600,574.8049926757812,578.0,566.0750122070312,570.4450073242188,low,low,low,low,386.49609533691404,389.6993075561523,377.75738488769525,377.76740466308587
624,2022-09-22,376.5799865722656,378.2999877929688,373.4400024414063,374.2200012207031,364.6197509765625,89472600,563.6899871826172,565.019989013672,560.5500030517578,562.5099945068359,low,low,low,low,376.95656655883784,378.6782877807617,373.8134424438477,374.59422122192376
625,2022-09-23,370.5799865722656,370.6199951171875,363.2900085449219,367.9500122070313,358.51055908203125,122346900,554.5549926757812,552.2649993896484,547.2650146484375,553.2400054931641,low,low,low,low,370.95056655883786,370.9906151123046,363.65329855346675,368.3179622192383
626,2022-09-26,366.4100036621094,370.2099914550781,363.0299987792969,364.30999755859375,354.9639892578125,92581200,548.5650024414062,551.7249908447266,545.1849975585938,547.5149993896484,low,low,low,low,366.77641366577143,370.5802014465332,363.39302877807614,364.6743075561523
627,2022-09-27,368.0199890136719,370.3999938964844,360.8699951171875,363.3800048828125,354.0578308105469,108294100,549.7099914550781,550.8349914550781,542.5599975585938,547.3899993896484,low,low,low,low,368.3880090026855,370.77039389038083,361.2308651123046,363.7433848876953
628,2022-09-28,364.3800048828125,372.2999877929688,362.6000061035156,370.5299987792969,361.02435302734375,110802200,549.6450042724609,553.5999908447266,547.8650054931641,552.7200012207031,low,low,low,low,364.7443848876953,372.67228778076174,362.9626061096191,370.90052877807614
629,2022-09-29,366.80999755859375,367.1099853515625,359.70001220703125,362.7900085449219,353.48297119140625,112952300,548.2050018310547,546.9599914550781,541.0950164794922,546.1950073242188,low,low,low,low,367.1768075561523,367.47709533691403,360.05971221923824,363.15279855346677
630,2022-09-30,361.7999877929688,365.9100036621094,357.0400085449219,357.17999267578125,348.016845703125,153711200,540.3899841308594,544.4300079345703,535.6300048828125,538.0799865722656,low,low,low,low,362.16178778076176,366.27591366577144,357.39704855346673,357.537172668457
631,2022-10-03,361.0799865722656,368.5499877929688,359.2099914550781,366.6099853515625,357.2049255371094,89756500,544.3849792480469,548.1549835205078,542.5149841308594,547.1499786376953,low,low,low,low,361.44106655883786,368.9185377807617,359.56920144653316,366.97659533691404
632,2022-10-04,372.3999938964844,378.0,366.5700073242188,377.9700012207031,368.27349853515625,103602800,561.3849945068359,561.2850036621094,555.5550079345703,564.1699981689453,low,low,low,low,372.77239389038084,378.378,366.936577331543,378.3479712219238
633,2022-10-05,373.3900146484375,379.4599914550781,370.9500122070313,377.0899963378906,367.41607666015625,88065700,561.9350128173828,564.9349975585938,559.4950103759766,563.7850036621094,low,low,low,low,373.7634046630859,379.8394514465332,371.3209622192383,377.4670863342285
634,2022-10-06,375.6199951171875,378.7200012207031,372.6799926757813,373.2000122070313,363.62591552734375,82333500,562.2200012207031,565.0599975585938,559.279998779297,561.010009765625,low,low,low,low,375.9956151123046,379.09872122192377,373.05267266845703,373.5732122192383
635,2022-10-07,368.9700012207031,373.2900085449219,360.9400024414063,362.7900085449219,353.48297119140625,107789500,550.3650054931641,553.760009765625,542.3350067138672,547.2750091552734,low,low,low,low,369.33897122192377,373.66329855346675,361.30094244384765,363.15279855346677
636,2022-10-10,363.9599914550781,364.2099914550781,357.6700134277344,360.0199890136719,350.78399658203125,76042800,543.9699859619141,543.0449981689453,537.6800079345703,541.9999847412109,low,low,low,low,364.32395144653316,364.57420144653315,358.0276834411621,360.3800090026855
637,2022-10-11,358.239990234375,363.0299987792969,355.7099914550781,357.739990234375,348.5624694824219,92482800,537.1099853515625,540.8849945068359,534.5799865722656,536.8599853515625,low,low,low,low,358.5982302246093,363.39302877807614,356.0657014465332,358.09773022460934
638,2022-10-12,358.1700134277344,359.82000732421875,356.29998779296875,356.5599975585937,347.4127502441406,76991800,536.4500122070312,537.9700012207031,534.5799865722656,535.6450042724609,low,low,low,low,358.52818344116207,360.1798273315429,356.65628778076166,356.91655755615227
639,2022-10-13,349.2099914550781,367.510009765625,348.1099853515625,365.9700012207031,356.5813293457031,147254500,532.1949920654297,541.5650024414062,531.0949859619141,540.5749969482422,low,low,low,low,349.55920144653317,367.87751977539057,348.458095336914,366.3359712219238
640,2022-10-14,368.5499877929688,370.260009765625,356.9599914550781,357.6300048828125,348.455322265625,123737000,547.364990234375,548.7400054931641,535.7749938964844,541.9049987792969,low,low,low,low,368.9185377807617,370.63026977539056,357.31695144653315,357.98763488769526
641,2022-10-17,364.010009765625,367.9800109863281,357.2799987792969,366.8200073242188,357.4095458984375,93168200,547.4200134277344,546.6200103759766,540.6900024414062,548.8250122070312,low,low,low,low,364.3740197753906,368.3479909973144,357.6372787780761,367.186827331543
642,2022-10-18,375.1300048828125,375.4500122070313,367.5199890136719,371.1300048828125,361.6089782714844,97162900,560.6950073242188,559.2100067138672,553.0849914550781,558.6950073242188,low,low,low,low,375.50513488769525,375.8254622192383,367.88750900268553,371.5011348876953
643,2022-10-19,368.989990234375,371.8500061035156,365.5499877929688,368.5,359.0464172363281,79746900,553.239990234375,554.625,549.7999877929688,552.9949951171875,low,low,low,low,369.35898022460935,372.2218561096191,365.9155377807617,368.8685
644,2022-10-20,368.0299987792969,372.6700134277344,364.6099853515625,365.4100036621094,356.0357360839844,88283100,550.7350006103516,554.9750061035156,547.3149871826172,549.4250030517578,low,low,low,low,368.39802877807614,373.04268344116207,364.97459533691404,365.77541366577145
645,2022-10-21,365.1199951171875,374.7999877929688,363.5400085449219,374.2900085449219,364.6878967285156,131038400,552.2649993896484,556.5699920654297,550.6850128173828,556.8500061035156,low,low,low,low,365.48511511230464,375.17478778076173,363.90354855346675,374.6642985534668
646,2022-10-24,375.8900146484375,380.05999755859375,373.1099853515625,378.8699951171875,369.1504211425781,85436900,565.3250122070312,566.614990234375,562.5449829101562,566.8150024414062,low,low,low,low,376.2659046630859,380.4400575561523,373.483095336914,379.24886511230466
647,2022-10-25,378.7900085449219,385.25,378.6700134277344,384.9200134277344,375.0451965332031,78846300,571.2500152587891,574.5850067138672,571.1300201416016,574.3150177001953,low,low,low,low,379.16879855346673,385.63525,379.04868344116204,385.30493344116206
648,2022-10-26,381.6199951171875,387.5799865722656,381.3500061035156,382.0199890136719,372.2196350097656,104087300,572.6299896240234,578.2549896240234,572.3600006103516,572.8299865722656,low,low,low,low,382.00161511230465,387.96756655883786,381.73135610961907,382.40200900268553
649,2022-10-27,383.0700073242188,385.0,379.3299865722656,379.9800109863281,370.2319641113281,81971800,573.0600128173828,574.6649932861328,569.3199920654297,571.5150146484375,low,low,low,low,383.453077331543,385.38499999999993,379.7093165588378,380.3599909973144
650,2022-10-28,379.8699951171875,389.5199890136719,379.6799926757813,389.0199890136719,379.0400390625,100302000,574.3799896240234,579.3599853515625,574.1899871826172,578.9549865722656,low,low,low,low,380.24986511230463,389.9095090026855,380.05967266845704,389.4090090026855
651,2022-10-31,386.4400024414063,388.3999938964844,385.260009765625,386.2099914550781,376.3020935058594,96631300,579.5449981689453,581.0299987792969,578.3650054931641,579.4299926757812,low,low,low,low,386.82644244384767,388.7883938903808,385.6452697753906,386.59620144653314
652,2022-11-01,390.1400146484375,390.3900146484375,383.2900085449219,384.5199890136719,374.6554565429688,85407600,582.4000091552734,582.0350189208984,575.5500030517578,579.5899963378906,low,low,low,low,390.5301546630859,390.7804046630859,383.67329855346674,384.90450900268553
653,2022-11-02,383.8999938964844,388.6300048828125,374.760009765625,374.8699951171875,365.25299072265625,126990400,571.3349914550781,576.010009765625,562.1950073242188,566.8199920654297,low,low,low,low,384.2838938903808,389.01863488769527,375.13476977539057,375.24486511230464
654,2022-11-03,371.4700012207031,374.2000122070313,368.7900085449219,371.010009765625,361.4920654296875,87100100,556.9750061035156,558.5950164794922,554.2950134277344,556.7450103759766,low,low,low,low,371.84147122192377,374.5742122192383,369.15879855346674,371.3810197753906
655,2022-11-04,377.0,378.8699951171875,370.0,376.3500061035156,366.6950378417969,103505200,565.1750030517578,563.8699951171875,558.1750030517578,564.8500061035156,low,low,low,low,377.37699999999995,379.24886511230466,370.36999999999995,376.7263561096191
656,2022-11-07,377.7099914550781,380.5700073242188,375.5299987792969,379.9500122070313,370.2027282714844,68286900,567.6849975585938,568.3350067138672,565.5050048828125,568.8050079345703,low,low,low,low,378.0877014465332,380.950577331543,375.90552877807613,380.32996221923827
657,2022-11-08,381.1099853515625,385.1199951171875,377.7200012207031,382.0,372.2001037597656,84641100,572.1099853515625,573.9799957275391,568.7200012207031,572.5549926757812,low,low,low,low,381.49109533691404,385.5051151123046,378.0977212219238,382.38199999999995
658,2022-11-09,379.9299926757813,381.1400146484375,373.6099853515625,374.1300048828125,364.5320739746094,78495500,566.9949951171875,567.9450073242188,560.6749877929688,564.0950012207031,low,low,low,low,380.30992266845703,381.5211546630859,373.98359533691405,374.5041348876953
659,2022-11-10,388.0499877929688,395.0400085449219,385.6400146484375,394.6900024414063,384.5645446777344,141455800,585.394989013672,587.8600158691406,582.9850158691406,588.7149963378907,low,low,low,low,388.43803778076176,395.43504855346674,386.0256546630859,395.08469244384764
660,2022-11-11,395.5899963378906,399.3500061035156,393.6099853515625,398.510009765625,388.2865905761719,93839900,594.8450012207031,596.1549987792969,592.864990234375,596.3050079345703,low,low,low,low,395.98558633422846,399.7493561096191,394.00359533691403,398.9085197753906
661,2022-11-14,396.6600036621094,400.1799926757813,394.8299865722656,395.1199951171875,384.9835205078125,71903500,594.2200012207031,597.5949859619141,592.3899841308594,593.4499969482422,low,low,low,low,397.05666366577145,400.58017266845707,395.22481655883786,395.51511511230467
662,2022-11-15,401.1499938964844,402.30999755859375,394.489990234375,398.489990234375,388.26708984375,93194500,600.3949890136719,599.5549926757812,593.7349853515625,599.0649871826172,low,low,low,low,401.55114389038084,402.7123075561523,394.8844802246093,398.88848022460934
663,2022-11-16,396.7799987792969,397.7799987792969,394.7900085449219,395.4500122070313,385.3050537109375,68508500,594.5050048828125,595.1750030517578,592.5150146484375,593.8400115966797,low,low,low,low,397.17677877807614,398.1777787780761,395.18479855346675,395.8454622192383
